Timestamp,Battery_Voltage,Motor_Voltage,Current
2025-01-29T21:16:56.988323,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.088699,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.189081,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.289472,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.389845,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.490217,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.590596,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.691020,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.791439,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.891887,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:57.992324,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.092758,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.193194,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.293624,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.394059,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.494493,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.594913,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.695345,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.795773,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.896204,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:58.996633,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.097061,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.197498,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.297921,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.398342,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.498787,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.599222,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.699639,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.800062,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:16:59.900496,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.000920,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.101349,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.201783,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.302244,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.402682,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.503128,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.603553,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.703988,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.804412,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:00.904839,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.005267,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.105931,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.206367,0x1004,,,,,,,,,,,,15.0,15.0,21.0,18.0,05 DC 05 DC 08 34 07 08
2025-01-29T21:17:01.306781,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.407226,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.507662,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.608099,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.708554,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.809018,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:01.909447,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.009850,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.110253,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.210651,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.311066,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.411456,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.511841,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.612236,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.712628,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.813089,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:02.913510,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.013917,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.114418,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.215089,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.315585,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.416242,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.516813,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.617377,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.717932,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.818517,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
2025-01-29T21:17:03.919120,0x1003,48.07,47.97,0.25,False,False,False,False,False,False,False,False,,,,,12 C7 12 BD 00 19 00 00
