timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9
1738237949.9169672,0.19484201,0.03311303,0.0148084145,-0.28597343,0.61813956,0.023675982,-0.016247712,0.019356389,-0.15941225,0.16610366
1738237949.9280548,0.17352274,0.014942274,-0.014327897,-0.27571648,0.73804307,0.03739003,-0.014255106,0.04668624,-0.15388809,0.19120516
1738237949.9406886,0.14866292,-0.019703424,-0.030153438,-0.26474717,0.8840167,0.044022836,0.009123057,0.07537991,-0.13910125,0.21799967
1738237949.9502122,0.122904986,-0.043961097,-0.050166722,-0.2521727,1.0099006,0.037820995,0.039575938,0.08695118,-0.11934683,0.20527291
1738237949.9618232,0.10105853,-0.104834504,-0.07825598,-0.24068609,1.1147912,0.041147694,0.01911993,0.07408483,-0.09369559,0.15803769
1738237949.972238,0.10213569,-0.19257824,-0.11124595,-0.20387529,1.2119381,0.023566365,-0.01824861,0.0537654,-0.09915413,0.033232115
1738237949.984176,0.10520793,-0.24236052,-0.12772597,-0.14660302,1.3000202,-0.0212609,-0.027416289,0.036738534,-0.14385696,-0.15140235
1738237949.9942255,0.08389272,-0.2593334,-0.1476872,-0.1487697,1.3415163,-0.012400493,-0.01800885,-0.0037870305,-0.19207141,-0.30421326
1738237950.0063007,0.03695474,-0.27851453,-0.13931003,-0.16163047,1.4160496,-0.036746714,0.03123378,-0.027829157,-0.24518743,-0.3827348
1738237950.0152173,-0.018585816,-0.25480893,-0.11150394,-0.1640817,1.4974086,-0.08231579,0.06324953,-0.04563845,-0.28495258,-0.4398901
1738237950.0244715,-0.035090566,-0.2453609,-0.108220235,-0.16792785,1.5254363,-0.0940484,0.051792424,-0.06300401,-0.31519547,-0.47802982
1738237950.0351887,-0.05164063,-0.21910065,-0.104020126,-0.16786046,1.4815197,-0.11980487,0.034745097,-0.06745774,-0.33152455,-0.45265457
1738237950.046361,-0.046509326,-0.13733439,-0.058750764,-0.14514342,1.262053,-0.17579107,0.047078565,-0.05736956,-0.3755124,-0.42432472
1738237950.0568109,-0.026424684,-0.07725236,-0.03536512,-0.14148802,1.0393953,-0.18783869,0.031250432,-0.05310908,-0.41066924,-0.37791452
1738237950.068797,-0.0024075806,-0.04157244,-0.025137927,-0.14857167,0.8463128,-0.17396979,-0.004975401,-0.04079394,-0.429772,-0.285347
1738237950.0789208,0.034710076,-0.015311325,-0.017073523,-0.154263,0.6927143,-0.15847762,-0.013794072,-0.02780844,-0.4399772,-0.19108027
1738237950.089815,0.05745007,0.006691563,0.00051723246,-0.16603523,0.5689457,-0.13976806,-0.047556475,-0.013345154,-0.4235607,-0.05724834
1738237950.0997448,0.051025588,0.007592735,0.010833416,-0.18564188,0.53130215,-0.11466906,-0.06397138,-0.0014637578,-0.377631,0.09443618
1738237950.1108894,0.042352013,0.019061979,0.01708943,-0.19487065,0.49701607,-0.12009777,-0.033800095,0.021765344,-0.33858898,0.17988966
1738237950.121138,0.033636495,0.033796217,0.01416132,-0.18417858,0.4596731,-0.11803256,0.006204702,0.04122535,-0.29934874,0.2398974
