timestamp,x_vel,y_vel,yaw_vel,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,quat_w,quat_x,quat_y,quat_z,gvec_x,gvec_y,gvec_z
1738393043.2108293,0.0,0.0,0.0,0.38982868,-0.09069729,0.026652336,-0.90832144,-0.3839799,-0.2655735,0.21687031,-0.070755966,-0.42089275,-0.10795689,-0.6992445,-0.32684898,-0.094911575,2.63653,-1.1501007,-1.5401697,0.32745934,0.12542915,-1.93431,-0.19134904,0.04376214598726562,0.015126292204870275,0.016286973768492818,0.9987946757708446,0.028790614389261823,-0.08791151987348522,-0.9957121397254443
1738393043.2331114,0.0,0.0,0.0,0.36528587,-0.09261513,0.022434235,-0.83392334,-0.39701873,-0.28590107,0.21265125,-0.05925083,-0.4672947,-0.113708496,-1.5653467,0.2536068,0.14312935,3.7571526,0.044979095,-0.5999089,-0.5105667,0.9811554,-2.149005,-0.43976593,0.04376214598726562,0.015126292204870275,0.016286973768492818,0.9987946757708446,0.028790614389261823,-0.08791151987348522,-0.9957121397254443
1738393043.2533116,0.0,0.0,0.0,0.33537102,-0.09108163,0.020900728,-0.7606735,-0.38973287,-0.28858566,0.19500923,-0.049663544,-0.49989414,-0.125597,-1.7644777,0.20660591,-0.37811852,3.4266434,1.4884872,0.010300637,-1.2759591,0.41168785,-0.9331656,-1.0977325,0.044151849492867185,0.014125702424466074,0.00854317235906359,0.9988884286662941,0.02746560767678716,-0.08844689974629175,-0.9957021574347494
1738393043.2733731,0.0,0.0,0.0,0.2954884,-0.08149434,0.015147209,-0.66710097,-0.32914007,-0.2648077,0.16279697,-0.03355694,-0.47228146,-0.14477159,-1.5648891,0.6100559,-0.34332848,5.2256813,3.873291,2.1645699,-1.6061649,0.7815666,3.4939346,-0.6452141,0.044151849492867185,0.014125702424466074,0.00854317235906359,0.9988884286662941,0.02746560767678716,-0.08844689974629175,-0.9957021574347494
1738393043.2953632,0.0,0.0,0.0,0.25752068,-0.0853281,-0.0074777603,-0.55511856,-0.23134615,-0.20651531,0.1282816,-0.016682625,-0.36490154,-0.14323711,-2.460288,-0.8926525,-2.0749226,5.3355455,5.9962463,3.3904781,-1.6409551,0.83405685,6.55459,0.48004913,0.044151849492867185,0.014125702424466074,0.00854317235906359,0.9988884286662941,0.02746560767678716,-0.08844689974629175,-0.9957021574347494
1738393043.3154492,0.0,0.0,0.0,0.21150017,-0.11677647,-0.057717327,-0.46691227,-0.11668055,-0.15128994,0.097984314,0.0013427734,-0.25176907,-0.13978674,-1.6207371,-2.8470268,-2.378271,3.3529418,6.0083313,1.1940937,-1.4688339,0.63996315,1.9146271,-0.34711456,0.03662067561889556,0.01022734472565455,0.0008146132988474282,0.9992765702958575,0.020380228542627152,-0.073205028930785,-0.9971086550741567
1738393043.335894,0.0,0.0,0.0,0.199996,-0.18810654,-0.09299851,-0.43546486,-0.06720966,-0.20344734,0.07842541,-0.0017261505,-0.36183357,-0.18350601,0.19523907,-2.6639214,-1.1770821,-0.022202492,-0.9822502,-4.2639046,-0.67780685,-0.32684898,-10.743191,-2.5640678,0.03662067561889556,0.01022734472565455,0.0008146132988474282,0.9992765702958575,0.020380228542627152,-0.073205028930785,-0.9971086550741567
1738393043.357805,0.0,0.0,0.0,0.21226788,-0.21188354,-0.109107025,-0.44045162,-0.06605918,-0.27247715,0.06922245,-0.0021095276,-0.64293957,-0.22492409,1.7013055,-0.54779816,-1.1062794,-0.4634924,0.5122757,-5.7960634,-0.4348812,0.0076293945,-13.150148,-4.300297,0.014171833527682257,-0.0010591889987776367,0.0011917704576943407,0.9998983032970427,-0.0021519417105566123,-0.028338259977559548,-0.9995960745062571
1738393043.3797302,0.0,0.0,0.0,0.25368595,-0.20498085,-0.12713051,-0.44581985,-0.061071612,-0.39903164,0.061551094,-0.008244514,-0.8404417,-0.32271576,1.3121986,0.48493195,0.61860085,0.1764698,-0.47064975,-2.2053099,0.22979927,0.3530941,-7.1785307,-3.3388557,0.014171833527682257,-0.0010591889987776367,0.0011917704576943407,0.9998983032970427,-0.0021519417105566123,-0.028338259977559548,-0.9995960745062571
1738393043.399212,0.0,0.0,0.0,0.27017593,-0.19846249,-0.10795498,-0.44313622,-0.07372855,-0.4281788,0.063085556,-0.003259659,-0.9367018,-0.38024142,0.5573349,0.014343263,0.6582737,0.29732132,-0.7042961,-0.53902435,-0.36102867,0.016784668,-2.706111,-1.4831161,0.014171833527682257,-0.0010591889987776367,0.0011917704576943407,0.9998983032970427,-0.0021519417105566123,-0.028338259977559548,-0.9995960745062571
1738393043.4201818,0.0,0.0,0.0,0.28513336,-0.18925762,-0.09606743,-0.43661594,-0.09827278,-0.4189749,0.054265022,0.0005750656,-0.9508915,-0.38829422,0.63927746,0.97871405,0.5935765,0.14030647,-1.6509666,1.2581825,-0.34393883,0.36347008,0.78118515,0.20074844,-0.005315223669923253,-0.008145532217817284,0.0038253599413620287,0.999945381170165,-0.01624950934934572,0.010692185902546406,-0.9998107974044547
1738393043.4408813,0.0,0.0,0.0,0.28628445,-0.16049576,-0.09108163,-0.43661594,-0.1205139,-0.38215828,0.04697895,0.009395599,-0.8949004,-0.3775568,-0.43465328,2.032198,-0.42389488,-0.36644554,-1.3246689,2.1279469,-0.42084312,0.23040962,3.9860382,1.5287704,-0.005315223669923253,-0.008145532217817284,0.0038253599413620287,0.999945381170165,-0.01624950934934572,0.010692185902546406,-0.9998107974044547
1738393043.461673,0.0,0.0,0.0,0.27247715,-0.109107025,-0.102586746,-0.45425606,-0.13010234,-0.33383656,0.044294357,0.016298294,-0.79173857,-0.32271576,-0.5481796,2.1219196,-0.220644,0.04921055,0.034236908,2.7280827,0.220644,0.14984323,5.525978,2.5318415,-0.004120875578856979,0.011584936388973174,0.002986379217358136,0.9999199413815574,0.023192630824314286,0.008171897307969835,-0.999697615266654
1738393043.4819381,0.0,0.0,0.0,0.25752068,-0.07727528,-0.104504585,-0.45080566,-0.12588549,-0.2740116,0.057333946,0.009012222,-0.65827847,-0.25867176,-0.69375134,0.7541008,0.04852295,-0.19890118,0.39276886,3.1689167,0.92500305,-0.6112766,7.025635,3.8356898,-0.004120875578856979,0.011584936388973174,0.002986379217358136,0.9999199413815574,0.023192630824314286,0.008171897307969835,-0.999697615266654
1738393043.5055304,0.0,0.0,0.0,0.25291824,-0.073822975,-0.09990215,-0.46000957,-0.12396642,-0.21495247,0.081110954,-0.009395599,-0.51101494,-0.19922829,0.2964058,-0.22369576,0.17242624,-1.3405819,-0.14972305,2.106432,1.5024033,-0.79499435,6.280386,1.2091827,2.9556346641950407e-05,0.012867141740854135,0.011920810427214353,0.9998461531998818,0.0257296196733308,-0.00036587711385083086,-0.9996688715796864
1738393043.5267975,0.0,0.0,0.0,0.27209377,-0.09184837,-0.08954716,-0.50334454,-0.14084074,-0.19270897,0.11409187,-0.017831802,-0.44697,-0.2015295,1.6875725,-1.1422901,1.5848027,-3.460518,-2.2632751,0.48454955,1.6824608,-0.11627388,1.1419086,-0.81306076,2.9556346641950407e-05,0.012867141740854135,0.011920810427214353,0.9998461531998818,0.0257296196733308,-0.00036587711385083086,-0.9996688715796864
1738393043.5476606,0.0,0.0,0.0,0.31351185,-0.09875107,-0.052732468,-0.6114932,-0.18264012,-0.20383073,0.1367178,-0.020516396,-0.43699932,-0.21073343,1.2906837,0.36896327,1.2979317,-6.889677,-2.3143084,-1.1029997,1.1728077,0.014343263,0.22819805,-0.071834564,2.9556346641950407e-05,0.012867141740854135,0.011920810427214353,0.9998461531998818,0.0257296196733308,-0.00036587711385083086,-0.9996688715796864
1738393043.5694041,0.0,0.0,0.0,0.3495617,-0.09108163,-0.026269913,-0.7572231,-0.23441517,-0.22032262,0.15359116,-0.022434235,-0.4377661,-0.21073343,2.475853,-0.056459427,1.6867334,-6.5216293,-2.6486626,-0.40077782,0.80537033,-0.24933052,0.06477451,0.16046524,0.005248189838009277,0.010022603381449167,0.02967526886457933,0.9994955639434812,0.019723612348856195,-0.01108593182378215,-0.9997440078497649
1738393043.5887382,0.0,0.0,0.0,0.39749908,-0.09108163,-0.0005750656,-0.8757248,-0.29423934,-0.22799206,0.1666317,-0.030103683,-0.43086338,-0.21188354,1.3469907,-0.2853451,0.5941868,-4.756468,-3.4986496,-0.8548861,0.38666344,-0.2688656,0.5005722,-0.10541153,0.005248189838009277,0.010022603381449167,0.02967526886457933,0.9994955639434812,0.019723612348856195,-0.01108593182378215,-0.9997440078497649
1738393043.6089523,0.0,0.0,0.0,0.4005661,-0.09453392,0.0036439896,-0.9386196,-0.36250308,-0.23374367,0.17161751,-0.027036667,-0.42971325,-0.21533585,-0.13847542,-0.018615723,0.0033569336,-1.764019,-3.1522064,-0.22911358,0.2926693,-0.0051879883,0.10093784,-0.18463516,0.02812492095581474,0.008607226141934075,0.0322291220847549,0.9990476405902858,0.015385174916034462,-0.05675107852966898,-0.9982698089587417
1738393043.6310165,0.0,0.0,0.0,0.39979935,-0.09453392,-0.0021095276,-0.9328661,-0.41044053,-0.24064732,0.17200089,-0.027036667,-0.4343157,-0.21265125,-0.3632412,-0.11200142,-0.3292904,1.7347221,-1.2910995,-0.61455727,-0.1828022,0.18707466,-0.62737465,0.05438614,0.02812492095581474,0.008607226141934075,0.0322291220847549,0.9990476405902858,0.015385174916034462,-0.05675107852966898,-0.9982698089587417
1738393043.653115,0.0,0.0,0.0,0.37832358,-0.09645177,-0.013230324,-0.8715067,-0.4146595,-0.25560284,0.16279697,-0.026269913,-0.45502377,-0.20958234,-1.8093386,0.113832474,-0.5044632,3.93614,0.55524826,-0.80315876,-0.5709935,-0.07843208,-1.1625099,0.23700333,0.04445477972546573,0.016478251427670215,0.016194801739425026,0.9987441955706514,0.0314752432450314,-0.08933163046212858,-0.9955044795788937
1738393043.6734383,0.0,0.0,0.0,0.35032845,-0.09568405,-0.022434235,-0.78598595,-0.39241838,-0.2705593,0.15359116,-0.035473827,-0.4765005,-0.2084322,-1.6152439,0.2725277,-0.24383737,4.290455,2.6097221,-0.6681166,-0.47394565,-0.53009796,-0.70473766,-0.0463295,0.04445477972546573,0.016478251427670215,0.016194801739425026,0.9987441955706514,0.0314752432450314,-0.08933163046212858,-0.9955044795788937
1738393043.6945794,0.0,0.0,0.0,0.2966385,-0.08302784,-0.030488014,-0.6747704,-0.3026773,-0.25521946,0.14131927,-0.037008286,-0.44965458,-0.20958234,-3.0576792,0.84443283,-0.56550026,5.7589836,5.144913,2.1151295,-0.47882843,0.08392525,3.153353,-0.17523575,0.04445477972546573,0.016478251427670215,0.016194801739425026,0.9987441955706514,0.0314752432450314,-0.08933163046212858,-0.9955044795788937
1738393043.7156081,0.0,0.0,0.0,0.2429476,-0.0768919,-0.04928017,-0.56125355,-0.20373555,-0.20114613,0.11715889,-0.035858154,-0.38637733,-0.199996,-2.1032276,-0.9018078,-1.2680244,5.2256813,6.3319435,2.7491417,-1.241169,-0.010681152,3.182192,1.2602158,0.051724606117409935,0.020338960063775783,0.004395374331335285,0.9984445765840038,0.040159950726017364,-0.1034670995937242,-0.9938217836510461
1738393043.7361517,0.0,0.0,0.0,0.2049818,-0.10527134,-0.078808784,-0.48647118,-0.14505972,-0.1520586,0.08456135,-0.03355694,-0.33192062,-0.18158817,-2.2098875,-2.5003433,-1.6220341,2.4149685,0.06781387,1.2169819,-1.3302803,0.28046227,-0.3618679,-0.17523575,0.051724606117409935,0.020338960063775783,0.004395374331335285,0.9984445765840038,0.040159950726017364,-0.1034670995937242,-0.9938217836510461
